vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_,class,object_type
{},493,2023-11-29 17:08:41,False,,,Response,15,headphone_trial,1,ModularPage,True,82.27.22.232,"{""time_taken"": 13.745, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:27.667Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:34.741Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:34.741Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:34.751Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:38.763Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:38.763Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:38.763Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:38.763Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:38.763Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:38.764Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:08:41.384Z"", ""info"": {""buttonId"": ""1""}}], ""prompt"": {""text"": ""Which sound was softest (quietest) -- 1, 2, or 3?"", ""url"": ""https://s3.amazonaws.com/headphone-check/antiphase/antiphase_HC_SOI.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [""1"", ""2"", ""3""], ""labels"": {""py/id"": 17}}}",Response,_Response
{},494,2023-11-29 17:08:45,False,,,Response,17,volume_calibration,,ModularPage,True,195.99.197.66,"{""time_taken"": 15.496, ""platform"": ""Chrome 119.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:29.725Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:30.487Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:30.487Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:30.497Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:30.498Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:32.504Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:32.504Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:32.504Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:32.504Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:32.505Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:32.515Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:32.526Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:32.527Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:32.993Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:34.536Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:34.536Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:34.536Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:34.536Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:34.536Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:34.546Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:34.556Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:34.556Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:35.022Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:36.562Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:36.562Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:36.562Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:36.563Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:36.563Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:36.572Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:36.583Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:36.583Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:37.052Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:38.589Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:38.589Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:38.589Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:38.589Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:38.589Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:38.599Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:38.609Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:38.610Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:39.083Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:40.616Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:40.616Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:40.616Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:40.616Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:40.616Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:40.626Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:40.636Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:40.636Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:41.108Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:42.642Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:42.642Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:42.642Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:42.642Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:42.643Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:42.652Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:42.663Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:42.663Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:43.132Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:44.669Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:44.669Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:44.669Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:44.669Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:44.669Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:44.679Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:44.689Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:44.689Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:45.162Z"", ""info"": null}], ""prompt"": {""text"": ""\n            <p>\n                Please listen to the following sound and adjust your\n                computer's output volume until it is at a comfortable level.\n            </p>\n            <p>\n                If you can't hear anything, there may be a problem with your\n                playback configuration or your internet connection.\n                You can refresh the page to try loading the audio again.\n            </p>\n            "", ""url"": ""https://s3.amazonaws.com/psynet-tests/static-audio/cached/volume_calibration/volume_calibration_audio/a90fa3f02d7ff22cc88bd3182954cfd2.wav"", ""play_window"": [null, null]}, ""control"": {}}",Response,_Response
{},495,2023-11-29 17:08:47,False,,,Response,12,question_page,1,ModularPage,True,94.192.14.74,"{""time_taken"": 17.592, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:32.160Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:34.466Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:34.466Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:34.475Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:48.574Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:48.574Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:48.575Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:48.575Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:48.577Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:48.577Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:08:49.724Z"", ""info"": {""buttonId"": ""1""}}], ""prompt"": {""text"": ""<h5>How much do you like the song?</h5> <i><i>Trial number 11 out of 43 trials.</i></i>"", ""url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_117.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [1, 2, 3, 4, 5, 6, 7], ""labels"": [""(1) Very unpleasant"", ""(2)"", ""(3)"", ""(4)"", ""(5)"", ""(6)"", ""(7) Very pleasant""]}}",Response,_Response
{},496,2023-11-29 17:08:48,False,,,Response,16,info,,InfoPage,True,94.8.190.208,"{""time_taken"": 9.235, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:42.011Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:42.037Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:42.043Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:42.053Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:42.053Z"", ""info"": null}], ""content"": {""py/object"": ""markupsafe.Markup"", ""bytes"": ""ccopy_reg\n_reconstructor\np0\n(cmarkupsafe\nMarkup\np1\nc__builtin__\nunicode\np2\nV\\u000a            <h3>Welcome!</h3>\\u000a            <hr>\\u000a            In this experiment you will be played songs and asked to rate how much you like them.\\u000a            <hr>\\u000a            \np3\ntp4\nRp5\n.""}}",Response,_Response
{},497,2023-11-29 17:08:49,False,,,Response,15,headphone_trial,3,ModularPage,True,82.27.22.232,"{""time_taken"": 7.624, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:42.186Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:45.322Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:45.322Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:45.333Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:49.353Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:49.353Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:49.353Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:49.353Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:49.353Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:49.353Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:08:49.784Z"", ""info"": {""buttonId"": ""3""}}], ""prompt"": {""text"": ""Which sound was softest (quietest) -- 1, 2, or 3?"", ""url"": ""https://s3.amazonaws.com/headphone-check/antiphase/antiphase_HC_IOS.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [""1"", ""2"", ""3""], ""labels"": {""py/id"": 17}}}",Response,_Response
{},498,2023-11-29 17:08:51,False,,,Response,17,headphone_trial,2,ModularPage,True,195.99.197.66,"{""time_taken"": 5.726, ""platform"": ""Chrome 119.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:45.944Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:46.840Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:46.841Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:46.851Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:50.859Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:50.859Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:50.860Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:50.860Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:50.860Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:50.861Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:08:51.641Z"", ""info"": {""buttonId"": ""2""}}], ""prompt"": {""text"": ""Which sound was softest (quietest) -- 1, 2, or 3?"", ""url"": ""https://s3.amazonaws.com/headphone-check/antiphase/antiphase_HC_OSI.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [""1"", ""2"", ""3""], ""labels"": {""py/id"": 17}}}",Response,_Response
{},499,2023-11-29 17:08:55,False,,,Response,16,info,,InfoPage,True,94.8.190.208,"{""time_taken"": 5.819, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:52.664Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:52.683Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:52.689Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:52.698Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:52.699Z"", ""info"": null}], ""content"": {""py/object"": ""markupsafe.Markup"", ""bytes"": ""ccopy_reg\n_reconstructor\np0\n(cmarkupsafe\nMarkup\np1\nc__builtin__\nunicode\np2\nV\\u000a            <h3>Requirements</h3>\\u000a            <hr>\\u000a            <b><b>For this experiment we need you to use headphones or earplugs and a working microphone.</b></b>\\u000a            <br><br>\\u000a            If you cannot satisfy these requirements or your microphone or your headphones/earplugs do not work, please return the survey now.\\u000a            <hr>\\u000a            \np3\ntp4\nRp5\n.""}}",Response,_Response
{},500,2023-11-29 17:08:57,False,,,Response,15,headphone_trial,1,ModularPage,True,82.27.22.232,"{""time_taken"": 6.579, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:50.573Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:52.710Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:52.710Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:52.719Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:56.733Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:56.733Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:56.733Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:56.733Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:56.733Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:56.733Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:08:57.124Z"", ""info"": {""buttonId"": ""1""}}], ""prompt"": {""text"": ""Which sound was softest (quietest) -- 1, 2, or 3?"", ""url"": ""https://s3.amazonaws.com/headphone-check/antiphase/antiphase_HC_SIO.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [""1"", ""2"", ""3""], ""labels"": {""py/id"": 17}}}",Response,_Response
{},501,2023-11-29 17:08:58,False,,,Response,17,headphone_trial,3,ModularPage,True,195.99.197.66,"{""time_taken"": 5.778, ""platform"": ""Chrome 119.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:52.425Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:53.321Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:53.321Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:53.332Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:08:57.338Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:08:57.338Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:08:57.339Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:08:57.339Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:08:57.340Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:08:57.340Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:08:58.174Z"", ""info"": {""buttonId"": ""3""}}], ""prompt"": {""text"": ""Which sound was softest (quietest) -- 1, 2, or 3?"", ""url"": ""https://s3.amazonaws.com/headphone-check/antiphase/antiphase_HC_OIS.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [""1"", ""2"", ""3""], ""labels"": {""py/id"": 17}}}",Response,_Response
{},502,2023-11-29 17:09:03,False,,,Response,15,headphone_trial,3,ModularPage,True,82.27.22.232,"{""time_taken"": 5.559, ""platform"": ""Chrome 119.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-11-29T17:08:57.879Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-11-29T17:08:58.936Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-11-29T17:08:58.936Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2023-11-29T17:08:58.945Z"", ""info"": null}, {""eventType"": ""audioFinished: prompt"", ""localTime"": ""2023-11-29T17:09:02.963Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2023-11-29T17:09:02.963Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-11-29T17:09:02.963Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-11-29T17:09:02.963Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2023-11-29T17:09:02.963Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2023-11-29T17:09:02.964Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-11-29T17:09:03.410Z"", ""info"": {""buttonId"": ""3""}}], ""prompt"": {""text"": ""Which sound was softest (quietest) -- 1, 2, or 3?"", ""url"": ""https://s3.amazonaws.com/headphone-check/antiphase/antiphase_HC_OIS.wav"", ""play_window"": [null, null]}, ""control"": {""choices"": [""1"", ""2"", ""3""], ""labels"": {""py/id"": 17}}}",Response,_Response
